Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2017/02/28,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/28,,,-10.48,Signature purchase,false,PARSLEY MEDITERRANEAN G  GRAND RAPIDS MI,Parsley's,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/28,,,-2.99,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/28,,,-26.20,Signature purchase,false,BREWERY VIVANT           GRAND RAPIDS MI,Brewery Vivant,Food & Drink,Restaurants,"",Grand Rapids,MI,49506,,,
2017/02/28,,,-6.04,Signature purchase,false,MARRIOTT JW GR- STARBUC  GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"","","","",,,
2017/02/27,,,-14.19,Pin purchase,false,MEIJER INC 158 1997 EAST,Meijer,Health & Medical,Prescriptions,"",Grand Rapids,MI,"",,,Motrin + Lexapro
2017/02/27,,,-1.54,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/27,,,-6.24,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/26,,,-25.00,Signature purchase,false,STARBUCKS CARD RELOAD    800-782-7282 WA,Starbucks,Food & Drink,Coffee & Tea,"",800-782-7282,WA,98134,,,
2017/02/26,,,-3.87,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/26,,,-7.81,Signature purchase,false,TACO BELL #19934         GRAND RAPIDS MI,Taco Bell,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/25,,,-7.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,The Girl With All The Gifts (Rental)
2017/02/25,,,-5.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,Edge of Seventeen (Rental)
2017/02/25,,,-3.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,Rogue (Rental)
2017/02/25,,,-30.97,Signature purchase,false,JET'S PIZZA              616-242-0555 MI,Jet's Pizza,Food & Drink,Restaurants,"",East Grand Ra,MI,49506,,,
2017/02/25,,,-31.00,Pin purchase,false,MEIJER INC 158 1997 EAST,Meijer,Transportation,Gas,,Grand Rapids,MI,"",42.96695,-85.62612,
2017/02/25,,,-30.11,Pin purchase,false,MEIJER INC 158 1997 EAST,Meijer,Health & Medical,Prescriptions,"",Grand Rapids,MI,"",,,Amoxycillin + Wellbutrin + Xanax
2017/02/25,,,-5.25,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/25,,,-5.25,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/25,,,-5.28,Signature purchase,false,GUSS ORIGINAL INC        GRAND RAPIDS MI,Gus's Original,Food & Drink,Restaurants,"",Grand Rapids,MI,49525,,,
2017/02/25,,,-13.00,Signature purchase,false,FLANAGANS IRISH PUB      GRAND RAPIDS MI,Flanagan's,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/24,,,-27.26,Signature purchase,false,ZS BAR & RESTAURANT      GRAND RAPIDS MI,Zs Bar & Restaurant,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/24,,,-14.60,Signature purchase,false,BIG O CAFE               GRAND RAPIDS MI,Big O Cafe,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/24,,,1686.70,ACH,false,CREDIT FOR SPECTRUM HEALTH  PR PAYMENT  CO REF- 0001-000142628,Spectrum Health,Income,Paycheck,"","","","",,,
2017/02/23,,,-4.38,Signature purchase,false,SQ *LANTERN COFFEE       GRAND RAPIDS MI,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/23,,,-11.51,Signature purchase,false,PANERA BREAD #3738       GRAND RAPIDS MI,Panera Bread,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/23,,,-4.74,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/22,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/22,,,-14.81,Signature purchase,false,SQ *ELECTRIC HERO GRAND  Grand Rapids MI,Electric Hero,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/22,,,-4.51,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/22,,,-200.00,Bill payment,false,Payment to Auto Insurance,Bill Williams,Transportation,Auto Insurance,"","","","",,,
2017/02/22,,,-257.75,Bill payment,false,Payment to Auto Payment,Bill Williams,Transportation,Auto Payment,"","","","",,,
2017/02/22,,,-250.00,ACH,false,DEBIT FOR  ROCKFORD CONSTRU WEB PMTS    CO REF- 1LMJY1,The Morton,Financial,Money Transfers,"","","","",,,
2017/02/22,,,-208.80,ACH,false,DEBIT FOR  GREAT LAKES      STUDENT LN  CO REF- 0000,Great Lakes Student Loans,Education,Student Loans,"","","","",,,
2017/02/21,,,-71.98,Signature purchase,false,INTUIT *TURBOTAX         800-446-8848 CA,TurboTax,Technology,Software,"",800-446-8848,CA,92129,,,
2017/02/21,,,-4.38,Signature purchase,false,SQ *LANTERN COFFEE       GRAND RAPIDS MI,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/21,,,-4.38,Signature purchase,false,SQ *LANTERN COFFEE       GRAND RAPIDS MI,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/21,,,-11.79,Signature purchase,false,TWO BEARDS DELI SANDWIC  GRAND RAPIDS MI,Two Beards,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/21,,,-1600.00,Bill payment,false,Payment to Rent,American Realty,Home,Rent,"","","","",,,
2017/02/21,,,-104.94,ACH,false,DEBIT FOR  CHASE            EPAY        CO REF- 2969693866,Amazon,Technology,Online Services,"","","","",,,
2017/02/20,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/20,,,-9.54,Signature purchase,false,SUBWAY        03162864   GRAND RAPIDS MI,Subway,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/20,,,-8.86,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/19,,,-25.00,Signature purchase,false,STARBUCKS CARD RELOAD    800-782-7282 WA,Starbucks,Food & Drink,Coffee & Tea,"",800-782-7282,WA,98134,,,
2017/02/19,,,-1.74,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/19,,,-8.88,Signature purchase,false,MCDONALD'S M2657 OF MI   GRAND RAPIDS MI,McDonald's,Food & Drink,Restaurants,"",Grand Rapids,MI,49505,,,
2017/02/19,,,-15.00,Signature purchase,false,20 MONROE LIVE           GRAND RAPIDS MI,20 Monroe Live,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/19,,,-15.00,Signature purchase,false,20 MONROE LIVE           GRAND RAPIDS MI,20 Monroe Live,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/19,,,-54.00,Signature purchase,false,20 MONROE LIVE           GRAND RAPIDS MI,20 Monroe Live,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/19,,,-15.00,Signature purchase,false,20 MONROE LIVE           GRAND RAPIDS MI,20 Monroe Live,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/18,,,-44.09,Signature purchase,false,JET'S PIZZA              616-242-0555 MI,Jet's Pizza,Food & Drink,Restaurants,"",East Grand Ra,MI,49506,,,
2017/02/18,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49504,,,
2017/02/18,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49504,,,
2017/02/18,,,-5.60,Signature purchase,false,MCDONALD'S M6183 OF MI   GRAND RAPIDS MI,McDonald's,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/18,,,-79.95,Signature purchase,false,COMCAST                  800-934-6489 MI,Comcast,Utilities,Internet,"",800-934-6489,MI,48170,,,
2017/02/18,,,-14.99,Signature purchase,false,GOOGLE *HBO Dig Sv Inc,HBO Now,Technology,Online Services,"",855-492-5538,CA,94043,,,
2017/02/17,,,-8.03,Signature purchase,false,PANERA BREAD #3738       GRAND RAPIDS MI,Panera Bread,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/17,,,-19.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,Doctor Strange
2017/02/17,,,-6.38,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/17,,,-19.00,Signature purchase,false,ABC*FITNESS 19,Fitness 19,Sports & Fitness,Memberships,"",888-8279262,MI,49505,,,
2017/02/17,,,-9.99,Signature purchase,false,GOOGLE *Google Music,Google Music,Technology,Online Services,"",855-492-5538,CA,94043,,,
2017/02/16,,,-5.25,Signature purchase,false,THE ELBOW ROOM           GRAND RAPIDS MI,The Elbow Room,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49503,,,
2017/02/16,,,-4.44,Signature purchase,false,MCDONALD'S M2657 OF MI   GRAND RAPIDS MI,McDonald's,Food & Drink,Restaurants,"",Grand Rapids,MI,49505,,,
2017/02/16,,,-30.00,Signature purchase,false,BRAINS PLC               GRAND RAPIDS MI,Lantern Coffee Bar,Personal,Counseling,"",Grand Rapids,MI,49525,,,
2017/02/16,,,-17.45,Signature purchase,false,SQ *ELECTRIC HERO GRAND  Grand Rapids MI,Electric Hero,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/15,,,-41.82,Signature purchase,false,GOOGLE *PROJECT FI       g.co/payhelp#CA,Project Fi,Utilities,Phone,"",G.co/Payhelp#,CA,94043,,,
2017/02/15,,,-12.79,Signature purchase,false,PANERA BREAD #3738       GRAND RAPIDS MI,Panera Bread,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/15,,,-11.99,Pin purchase,false,NETFLIX COM,Netflix,Technology,Online Services,"",Los Gatos,CA,"",,,
2017/02/15,,,-8.22,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/15,,,-141.75,Pin purchase,false,MEIJER INC 158 1997 EAST,Meijer,Home,Home Supplies,"",Grand Rapids,MI,"",,,
2017/02/14,,,-9.83,Signature purchase,false,SMASHBURGER              GRAND RAPIDS MI,Smashburger,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/14,,,-25.00,Signature purchase,false,STARBUCKS CARD RELOAD    800-782-7282 WA,Starbucks,Food & Drink,Coffee & Tea,"",800-782-7282,WA,98134,,,
2017/02/14,,,-10.55,Signature purchase,false,STARBUCKS STORE 16239    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/14,,,-472.78,ACH,false,DEBIT FOR  CHASE            EPAY        CO REF- 2961395169,Amazon,Uncategorized,Other Shopping,"","","","",,,
2017/02/13,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/13,,,-8.27,Signature purchase,false,QDOBA MEXICAN GRILL-272  GRAND RAPIDS MI,Qdoba,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/13,,,-4.51,Signature purchase,false,STARBUCKS STORE 16239    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/13,,,-11.08,Signature purchase,false,STARBUCKS STORE 16239    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/13,,,-125.03,ACH,false,DEBIT FOR  CHASE            EPAY        CO REF- 2961365090,Buckle,Personal,Clothing,"","","","",,,
2017/02/12,,,-7.50,Signature purchase,false,CITY OF GRAND RAPIDSMI   GRAND RAPIDS MI,Grand Rapids Parking,Transportation,Parking & Tolls,"",Grand Rapids,MI,49503,,,Cherry/Commerce Ramp
2017/02/12,,,-4.38,Signature purchase,false,SQ *LANTERN COFFEE       GRAND RAPIDS MI,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/11,,,-6.25,Signature purchase,false,CITY OF GRAND RAPIDSMI   GRAND RAPIDS MI,Grand Rapids Parking,Transportation,Parking & Tolls,"",Grand Rapids,MI,49503,,,Louis/Campau Ramp
2017/02/11,,,-18.74,Signature purchase,false,AMWAY GRAND PLZ HTL F    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/10,,,-37.50,Signature purchase,false,SQ *SIN REPUBLIC SALON   Grand Rapids MI,Sin Republic Salon,Personal,Hair,"",Grand Rapids,MI,49505,,,
2017/02/10,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/10,,,-7.77,Signature purchase,false,SQ *ELECTRIC HERO GRAND  Grand Rapids MI,Electric Hero,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/10,,,-10.23,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/10,,,1730.82,ACH,false,CREDIT FOR SPECTRUM HEALTH  PR PAYMENT  CO REF- 0001-000142628,Spectrum Health,Income,Paycheck,"","","","",,,
2017/02/10,,,-112.90,Signature purchase,false,DTE ENERGY 800-477-4747  firstpoynt.coMI,DTE Energy,Utilities,Gas & Fuel,"",Detroit,MI,48226,,,
2017/02/10,,,-15.00,Signature purchase,false,OSCAR'S BISTRO           GRAND RAPIDS MI,Oscar's Bistro,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49525,,,
2017/02/10,,,-11.00,Signature purchase,false,OSCAR'S BISTRO           GRAND RAPIDS MI,Oscar's Bistro,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49525,,,
2017/02/10,,,-11.50,Signature purchase,false,BUFFALO WILD WINGS 3118  GRAND RAPIDS MI,Buffalo Wild Wings,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49525,,,
2017/02/09,,,-30.00,Signature purchase,false,BRAINS PLC               GRAND RAPIDS MI,Brains,Personal,Counseling,"",Grand Rapids,MI,49525,,,
2017/02/09,,,-4.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/09,,,-4.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/09,,,-5.25,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/09,,,-7.61,Signature purchase,false,MCDONALD'S M2657 OF MI   GRAND RAPIDS MI,McDonald's,Food & Drink,Restaurants,"",Grand Rapids,MI,49505,,,
2017/02/08,,,-9.75,Signature purchase,false,CELEBRATION CINEMA GRN   616-447-4200 MI,Celebration Cinema,Culture,Movies,"",Grand Rapids,MI,49525,,,John Wick: Chapter 2
2017/02/08,,,-8.16,Signature purchase,false,SUBWAY        03162864   GRAND RAPIDS MI,Subway,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/08,,,-14.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,Hacksaw Ridge
2017/02/07,,,-9.78,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/06,,,-14.11,Signature purchase,false,BIG O CAFE               GRAND RAPIDS MI,Big O Cafe,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/05,,,-4.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/05,,,-4.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/05,,,-4.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/05,,,-6.34,Signature purchase,false,GUSS ORIGINAL INC        GRAND RAPIDS MI,Gus's Original,Food & Drink,Restaurants,"",Grand Rapids,MI,49525,,,
2017/02/05,,,-13.25,Signature purchase,false,EASTOWN SPORTS BAR & GR  GRAND RAPIDS MI,Eastown Sports Bar,Food & Drink,Alcohol & Bars,"",Grand Rapids,MI,49506,,,
2017/02/04,,,-31.34,Signature purchase,false,JET'S PIZZA              616-242-0555 MI,Jet's Pizza,Food & Drink,Restaurants,"",East Grand Ra,MI,49506,,,
2017/02/04,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/04,,,-5.00,Signature purchase,false,SQ *MADCAP COFFEE G      GRAND RAPIDS MI,Madcap Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/04,,,-5.40,Signature purchase,false,MCDONALD'S M6183 OF MI   GRAND RAPIDS MI,McDonald's,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/04,,,-4.23,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,Train to Busan (Rental)
2017/02/03,,,-5.00,Signature purchase,false,SQ *FERRIS COFFEE &      GRAND RAPIDS MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/03,,,-12.81,Signature purchase,false,SOHO SUSHI               GRAND RAPIDS MI,Soho Sushi,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/02,,,-5.51,Signature purchase,false,STARBUCKS STORE 02661    GRAND RAPIDS MI,Starbucks,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49525,,,
2017/02/02,,,-60.00,Signature purchase,false,BRAINS PLC               GRAND RAPIDS MI,Brains,Personal,Counseling,"",Grand Rapids,MI,49525,,,
2017/02/02,,,-6.63,Signature purchase,false,SH HOSP FOOD 25 OTTAWA   GRAND RAPIDS MI,Spectrum Health,Food & Drink,Restaurants,"",Grand Rapids,MI,49503,,,
2017/02/01,,,-12.00,Signature purchase,false,CITY OF GRAND RAPIDSMI   GRAND RAPIDS MI,Grand Rapids Parking,Transportation,Parking & Tolls,"",Grand Rapids,MI,49503,,,Louis/Campau Ramp
2017/02/01,,,-4.00,Signature purchase,false,SQ *FERRIS COFFEE & NUT  Grand Rapids MI,Ferris Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/01,,,-0.62,Signature purchase,false,BIGGBY COFFEE 492        GRAND RAPIDS MI,Biggby Coffee,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2017/02/01,,,0.07,C2c,false,Transfer from Simple - Forward for INTERESTCREDIT,Interest Credit,Income,Interest,"","","","",,,
2017/02/01,,,0.07,ACH,false,INTEREST_CREDIT,Interest Credit,Financial,Other Financial,"","","","",,,Forward to new account
2017/02/01,,,-0.07,ACH,false,Forward for INTEREST_CREDIT,Interest Credit,Financial,Other Financial,"","","","",,,Forward to new account
2017/02/01,,,500.00,C2c,false,Transfer from Simple - Forward for PNCBANKXTRANSFR,Maida Sabanovic,Home,Rent,"","","","",,,
2017/02/01,,,500.00,ACH,false,PNCBANK_XTRANSFR,Maida Sabanovic,Financial,Other Financial,"","","","",,,Forward to new account
2017/02/01,,,-500.00,ACH,false,Forward for PNCBANK_XTRANSFR,Maida Sabanovic,Financial,Other Financial,"","","","",,,Forward to new account
2017/02/01,,,481.74,ACH,false,CREDIT FOR CAPITAL ONE N.A. P2PPAYMENT  CO REF- COF000499992,Ryan McCracken,Home,Rent,"","","","",,,
2017/02/01,,,0.01,Interest credit,false,IOD INTEREST PAID,Interest Credit,Income,Interest,,,,,,,
2017/01/31,,,-19.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,Arrival
2017/01/31,,,-12.99,Signature purchase,false,GOOGLE *Google Play      g.co/payhelp#CA,Google Play Movies,Culture,Movies,"",G.co/Payhelp#,CA,94043,,,The Hangover
2017/01/31,,,-83.21,Signature purchase,false,JET.COM                  855-538-4323 NJ,Jet.com,Home,Home Supplies,"",855-538-4323,NJ,07030,,,
2017/01/31,,,-12.00,Signature purchase,false,CITY OF GRAND RAPIDSMI   GRAND RAPIDS MI,Grand Rapids Parking,Transportation,Parking & Tolls,"",Grand Rapids,MI,49503,,,Louis/Campau Ramp
2017/01/31,,,-4.00,Signature purchase,false,32 MARKET                RIVER FALLS  WI,Spectrum Health,Food & Drink,Restaurants,"",River Falls,WI,54022,,,
2017/01/30,,,-3.13,Signature purchase,false,STARBUCKS STORE 02521    EAST GRAND RAMI,Starbucks,Food & Drink,Coffee & Tea,"",East Grand Ra,MI,49506,,,
2017/01/30,,,-2.92,Signature purchase,false,STARBUCKS STORE 02521    EAST GRAND RAMI,Starbucks,Food & Drink,Coffee & Tea,"",East Grand Ra,MI,49506,,,
2017/01/30,,,-27.00,Signature purchase,false,Stonecastle Dentistry P  Grand Rapids MI,Stonecastle Dentistry,Health & Medical,Dentist,"",Grand Rapids,MI,49503,,,Cavity Filling
2017/01/30,,,-106.99,C2c,false,Transfer to Simple - Forward for CONSUMERSENERGY,Consumer's Energy,Financial,Other Financial,"","","","",,,Forward to new account
2017/01/30,,,-106.99,ACH,false,CONSUMERS ENERGY,Consumer's Energy,Utilities,Electricity,"","","","",,,
2017/01/30,,,106.99,ACH,false,Forward for CONSUMERS ENERGY,Consumers Energy,Financial,Other Financial,"","","","",,,Forward to new account
2017/01/30,,,-12.00,ACH,false,DEBIT FOR  CHASE            EPAY        CO REF- 2940482007,Lastpass.com,Technology,Online Services,"","","","",,,
2017/01/30,,,-88.81,ACH,false,DEBIT FOR  CHASE            EPAY        CO REF- 2940485569,Target,Uncategorized,Other Shopping,"","","","",,,Bath Runner + Nintendo Switch 2 Year Insurance
2017/01/30,,,-4.38,ACH,false,DEBIT FOR  CHASE            EPAY        CO REF- 2940471676,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"","","","",,,
2017/01/30,,,-0.10,ACH,false,DEBIT FOR  PAYPAL           VERIFYBANK  CO REF- 404RP2222LC3C5S,Verifybank (Via Paypal),Financial,Money Transfers,,,,,,,
2017/01/30,,,0.07,ACH,false,CREDIT FOR PAYPAL           VERIFYBANK  CO REF- 204RP2222LC3C5S,Verifybank (Via Paypal),Income,Other Income,,,,,,,
2017/01/30,,,0.03,ACH,false,CREDIT FOR PAYPAL           VERIFYBANK  CO REF- 104RP2222LC3C5S,Verifybank (Via Paypal),Income,Other Income,,,,,,,
